Sentence	MOR_Tier	Error_Type
mum that's there just go there look .	noun|mum pron|that-Rel~aux|be-Fin-Ind-Pres-S3 adv|there adv|just verb|go-Fin-Imp-S adv|there verb|look-Fin-Imp-S .	No_Error_Detected
am topying [: copying] it &~uhn aren't I ?	aux|be-Fin-Ind-Pres-S1 verb|copy-Part-Pres-S pron|it-Prs-Acc-S3 aux|be-Fin-Ind-Pres-P3~part|not pron|I-Prs-Nom-S1 ?	No_Error_Detected
put &-er don't need them and don't need them in there .	verb|put-Fin-Imp-S aux|do-Fin-Imp-S~part|not verb|need-Fin-Imp-S pron|they-Prs-Acc-P3 cconj|and aux|do-Fin-Imp-S~part|not verb|need-Fin-Imp-S pron|they-Prs-Acc-P3 adp|in adv|there .	No_Error_Detected
mummy don't want don't &-er &-er .	noun|mummy aux|do-Fin-Ind-Pres-S3~part|not verb|want-Inf-S aux|do-Fin-S~part|not .	No_Error_Detected
that might go there .	pron|that-Dem aux|might-Fin-S verb|go-Inf-S adv|there .	No_Error_Detected
&-um &-um if &-er water's gone +/.	sconj|if noun|water~aux|be-Fin-Ind-Pres-S3 adj|gone-S1 +/.	No_Error_Detected
yeah yeah when the &~wat &-er if wanna fix it all yeah .	intj|yeah intj|yeah adv|when det|the-Def-Art sconj|if part|wana verb|fix-Fin-S pron|it-Prs-Acc-S3 det|all-Def-Tot intj|yeah .	No_Error_Detected
then &-er milkman will tome [: come] .	adv|then noun|milkman aux|will-Fin-S verb|come-Inf-S .	No_Error_Detected
that good idea &~uhn isn't it ?	det|that-Def-Dem-Sing adj|good-S1 noun|idea aux|be-Fin-Ind-Pres-S3~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
he doesn't look .	pron|he-Prs-Nom-S3 aux|do-Fin-Ind-Pres-S3~part|not verb|look-Inf-S .	No_Error_Detected
oh mum I want have a look up here after .	intj|oh noun|mum pron|I-Prs-Nom-S1 verb|want-Fin-Ind-Pres-S1 verb|have-Inf-S det|a-Ind-Art noun|look-Acc adp|up adv|here adv|after .	No_Error_Detected
is it done ?	aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 verb|do-Part-Past-S-irr ?	No_Error_Detected
is it done ? [+ srp]	aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 verb|do-Part-Past-S-irr ?	No_Error_Detected
is it done ? [+ srp]	aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 verb|do-Part-Past-S-irr ?	No_Error_Detected
put light there .	verb|put-Fin-Imp-S noun|light-Acc adv|there .	No_Error_Detected
oh no they just go inside (re)member ?	intj|oh intj|no pron|they-Prs-Nom-P3 adv|just verb|go-Fin-Ind-Pres-P3 adv|inside verb|remember-Fin-S ?	No_Error_Detected
&-um that (.) oh what's this ?	sconj|that intj|oh pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|this-Dem-S1 ?	No_Error_Detected
oh <that's just off my> [//] my that's just off <my &-um> [//] my old tractor .	intj|oh pron|my-Prs-Gen-S1 pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adv|just adp|off pron|my-Prs-Gen-S1 adj|old-S1 noun|tractor .	No_Error_Detected
yeah it's not out my old (.) it's off .	intj|yeah pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not adp|out pron|my-Prs-Gen-S1 adj|old-S1 pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adv|off .	No_Error_Detected
&-um I don't need it I don't want it on .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|need-Inf-S pron|it-Prs-Acc-S3 pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|want-Inf-S pron|it-Prs-Acc-S3 adp|on .	No_Error_Detected
I haven't got trailer but .	pron|I-Prs-Nom-S1 aux|have-Fin-Ind-Pres-S1~part|not verb|get-Part-Past-S-irr noun|trailer-Acc cconj|but .	No_Error_Detected
&-um (.) no I don't know where it is .	intj|no pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-S adv|where pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 .	No_Error_Detected
oh I know going put them on here .	intj|oh pron|I-Prs-Nom-S1 verb|know-Fin-Ind-Pres-S1 verb|go-Ger-S verb|put-Inf-S pron|they-Prs-Acc-P3 adp|on adv|here .	No_Error_Detected
mummy I know he's [/] he's [/] he's frings [: brings] them .	noun|mummy pron|I-Prs-Nom-S1 verb|know-Fin-Ind-Pres-S1 pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|bring-Fin-Ind-Pres-S3 pron|they-Prs-Acc-P3 .	No_Error_Detected
that's it mummy mummy .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 noun|mummy noun|mummy .	No_Error_Detected
he fings [: brings] them <and he> [/] <and he> [/] and he fings [: brings] back here !	pron|he-Prs-Nom-S3 verb|bring-Fin-Ind-Pres-S3 pron|they-Prs-Acc-P3 cconj|and pron|he-Prs-Nom-S3 verb|bring-Fin-Ind-Pres-S3 adv|back adv|here !	No_Error_Detected
he fings [: brings] them (.) does he fing [: bring] them him ?	pron|he-Prs-Nom-S3 verb|bring-Fin-Ind-Pres-S3 pron|they-Prs-Acc-P3 aux|do-Fin-Ind-Pres-S3 pron|he-Prs-Nom-S3 verb|bring-Inf-S pron|they-Prs-Acc-P3 pron|he-Prs-Acc-S3 ?	No_Error_Detected
I'm looking at this picture .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|look-Part-Pres-S adp|at det|this-Def-Dem-Sing noun|picture .	No_Error_Detected
it does xxx on that xxx .	pron|it-Prs-Nom-S3 aux|do-Fin-Ind-Pres-S3 adp|on pron|that-Dem .	No_Error_Detected
that me just trumped .	sconj|that pron|I-Prs-Acc-S1 adv|just verb|trump-Fin-Ind-Past-S1 .	No_Error_Detected
here's his man here [/] here man here &-um .	adv|here~aux|be-Fin-Ind-Pres-S3 pron|his-Prs-Gen-S3 noun|man adv|here noun|man adv|here .	No_Error_Detected
we haven't got a big pan .	pron|we-Prs-Nom-P1 aux|have-Fin-Ind-Pres-P1~part|not verb|get-Part-Past-S-irr det|a-Ind-Art adj|big-S1 noun|pan-Acc .	No_Error_Detected
mum them men have hallen [: fallen] down .	verb|mum-Inf-S pron|they-Prs-Acc-P3 noun|man-Plur aux|have-Fin-Ind-Pres-P3 verb|fall-Part-Past-S-irr adp|down .	No_Error_Detected
that one falling down just .	sconj|that noun|one verb|fall-Ger-S adp|down adv|just .	No_Error_Detected
no just put it &-er .	intj|no adv|just verb|put-Fin-Ind-Past-S3-irr pron|it-Prs-Acc-S3 .	No_Error_Detected
animals in where ?	noun|animal-Plur adp|in adv|where ?	No_Error_Detected
not in real life they don't walk .	part|not adp|in adj|real-S1 noun|life pron|they-Prs-Nom-P3 aux|do-Fin-Ind-Pres-P3~part|not verb|walk-Inf-S .	No_Error_Detected
sometime(s) they hafta go back in .	adv|sometimes pron|they-Prs-Nom-P3 aux|hafta-Fin-Ind-Pres-P3 verb|go-Inf-S3 adv|back adv|in .	No_Error_Detected
he's happy now !	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|happy-S1 adv|now !	No_Error_Detected
oh &-er <don't want &-er rabbits> [/] don't want the rabbits xxx .	intj|oh aux|do-Fin-Ind-Pres-S~part|not verb|want-Fin-Imp-S det|the-Def-Art noun|rabbit-Plur-Acc .	No_Error_Detected
he pretending look at them then .	pron|he-Prs-Nom-S3 verb|pretend-Part-Pres-S verb|look-Inf-S adp|at pron|they-Prs-Acc-P3 adv|then .	No_Error_Detected
that's all it is .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|all-Def-Tot pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 .	No_Error_Detected
look that's where they took them in there .	verb|look-Fin-Imp-S pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adv|where pron|they-Prs-Nom-P3 verb|take-Fin-Ind-Past-P3-irr pron|they-Prs-Acc-P3 adp|in adv|there .	No_Error_Detected
where shall I put this now ?	adv|where aux|shall-Fin-S pron|I-Prs-Nom-S1 verb|put-Inf-S pron|this-Dem-S1 adv|now ?	No_Error_Detected
this is hard mum .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 adj|hard-S1 noun|mum .	No_Error_Detected
&-er the water's all gone mum .	det|the-Def-Art noun|water~aux|be-Fin-Ind-Pres-S3 det|all-Def-Tot verb|go-Part-Past-S-irr noun|mum .	No_Error_Detected
water's all gone so milkman's tomin [: coming] .	noun|water~aux|be-Fin-Ind-Pres-S3 adv|all verb|go-Part-Past-S-irr adv|so noun|milkman~part|s noun|coming-Acc-Ger .	No_Error_Detected
yes I tan [: can] .	intj|yes pron|I-Prs-Nom-S1 aux|can-Fin-S .	No_Error_Detected
is that it (.) that water ?	aux|be-Fin-Ind-Pres-S3 sconj|that pron|it-Prs-Nom-S3 det|that-Def-Dem-Sing noun|water ?	No_Error_Detected
where shall I put it ?	adv|where aux|shall-Fin-S pron|I-Prs-Nom-S1 verb|put-Inf-S pron|it-Prs-Acc-S3 ?	No_Error_Detected
okay just careful with all this there .	intj|okay adv|just adj|careful-S1 adp|with det|all-Def-Tot pron|this-Dem-S1 adv|there .	No_Error_Detected
make sure her [//] he don't go on it .	verb|make-Fin-Imp-S adj|sure-S1 pron|he-Prs-Nom-S3 aux|do-Fin-Ind-Pres-S3~part|not verb|go-Inf-S adp|on pron|it-Prs-Acc-S3 .	No_Error_Detected
the horses doing that for a minute while I just go have a look at them .	det|the-Def-Art noun|horse-Plur verb|do-Ger-S pron|that-Dem adp|for det|a-Ind-Art noun|minute sconj|while pron|I-Prs-Nom-S1 adv|just verb|go-Fin-Ind-Pres-S1 verb|have-Inf-S det|a-Ind-Art noun|look-Acc adp|at pron|they-Prs-Acc-P3 .	No_Error_Detected
no they won't .	intj|no pron|they-Prs-Nom-P3 aux|will-Fin-S~part|not .	No_Error_Detected
they won't have a play they going have a rabbits .	pron|they-Prs-Nom-P3 aux|will-Fin-S~part|not verb|have-Inf-S det|a-Ind-Art noun|play-Acc pron|they-Prs-Nom-P3 verb|go-Ger-S verb|have-Fin-Ind-Pres-P3 det|a-Ind-Art noun|rabbit-Plur-Acc .	No_Error_Detected
a xxx is standing on this rabbit (.) on him (.) this one mum .	pron|a-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 verb|stand-Part-Pres-S adp|on det|this-Def-Dem-Sing noun|rabbit adp|on pron|he-Prs-Acc-S3 det|this-Def-Dem-Sing num|one noun|mum .	No_Error_Detected
yeah (.) no he tan't [: can't] they have stay in there .	intj|yeah intj|no pron|he-Prs-Nom-S3 aux|can-Fin-S~part|not pron|they-Prs-Nom-P3 aux|have-Inf-S verb|stay-Inf-S adp|in adv|there .	No_Error_Detected
said case xxx if they &-er they run away .	verb|say-Fin-Ind-Past-S3-irr noun|case sconj|if pron|they-Prs-Nom-P3 pron|they-Prs-Nom-P3 verb|run-Fin-Ind-Pres-P3 adv|away .	No_Error_Detected
he's lost .	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|lose-Part-Past-S-irr .	No_Error_Detected
ugh help I'm lost !	intj|ugh noun|help pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|lose-Part-Past-S-irr !	No_Error_Detected
rabbit xxx there [/] there someone's lost .	noun|rabbit adv|there pron|someone-Ind-S1~aux|be-Fin-Ind-Pres-S3 verb|lose-Part-Past-S-irr .	No_Error_Detected
it is not dog it's horsie .	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 part|not noun|dog pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|horsie .	No_Error_Detected
don't worry I'll xxx I'll xxx horses .	aux|do-Fin-Imp-S~part|not verb|worry-Fin-Imp-S pron|I-Prs-Nom-S1~aux|will-Fin-S pron|I-Prs-Nom-S1~aux|will-Fin-S noun|horse-Plur .	No_Error_Detected
it's not look watch .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 part|not verb|look-Inf-S noun|watch-Acc .	No_Error_Detected
I know it does .	pron|I-Prs-Nom-S1 verb|know-Fin-Ind-Pres-S1 pron|it-Prs-Nom-S3 aux|do-Fin-Ind-Pres-S3 .	No_Error_Detected
mum when the bin men going to tome [: come] ?	noun|mum adv|when det|the-Def-Art noun|bin noun|man-Plur verb|go-Ger-S part|to verb|come-Inf-S ?	No_Error_Detected
for all this mess on here .	adp|for det|all-Def-Tot det|this-Def-Dem-Sing noun|mess adp|on adv|here .	No_Error_Detected
they [//] then bring him back there ?	adv|then verb|bring-Fin-Imp-S pron|he-Prs-Acc-S3 adv|back adv|there ?	No_Error_Detected
he didn't .	pron|he-Prs-Nom-S3 aux|do-Fin-Ind-Past-S3-irr~part|not .	No_Error_Detected
he tan't [: can't] .	pron|he-Prs-Nom-S3 aux|can-Fin-S~part|not .	No_Error_Detected
&~aw he's fall down mum .	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|fall-Inf-S adp|down noun|mum-Acc .	No_Error_Detected
xxx can they go ?	aux|can-Fin-S pron|they-Prs-Nom-P3 verb|go-Inf-S ?	No_Error_Detected
it's Halloween +/.	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 propn|Halloween +/.	No_Error_Detected
don't know if it goes .	aux|do-Fin-Ind-Pres-S1~part|not verb|know-Fin-Imp-S sconj|if pron|it-Prs-Nom-S3 verb|go-Fin-Ind-Pres-S3 .	No_Error_Detected
when is Tate [: Kate] tomin [: coming] ?	adv|when aux|be-Fin-Ind-Pres-S3 propn|Kate verb|come-Part-Pres-S ?	No_Error_Detected
can't put them in .	aux|can-Fin-S~part|not verb|put-Fin-Imp-S pron|they-Prs-Acc-P3 adp|in .	No_Error_Detected
can't put them in .	aux|can-Fin-S~part|not verb|put-Fin-Imp-S pron|they-Prs-Acc-P3 adp|in .	No_Error_Detected
it's morning !	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger !	No_Error_Detected
it's morning mummy .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|mummy .	No_Error_Detected
mum what's this ?	noun|mum pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|this-Dem-S1 ?	No_Error_Detected
does he go like this ?	aux|do-Fin-Ind-Pres-S3 pron|he-Prs-Nom-S3 verb|go-Inf-S adp|like pron|this-Dem-S1 ?	No_Error_Detected
mummy am making this jump now .	noun|mummy aux|be-Fin-Ind-Pres-S1 verb|make-Part-Pres-S det|this-Def-Dem-Sing noun|jump-Acc adv|now .	No_Error_Detected
I [/] I don't wanna play with this any more .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not adv|wanna verb|play-Inf-S adp|with pron|this-Dem-S1 det|any-Def-Ind adj|more-Cmp-S1 .	No_Error_Detected
I just don't like xxx making jump xxx .	pron|I-Prs-Nom-S1 adv|just aux|do-Fin-Ind-Pres-S1~part|not verb|like-Inf-S verb|make-Ger-S noun|jump-Acc .	No_Error_Detected
I don't want play with it an(y) more .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|want-Inf-S noun|play-Acc adp|with pron|it-Prs-Acc-S3 det|any-Def-Ind adj|more-Cmp-S1 .	No_Error_Detected
I don't want play with it an(y) more mum . [+ srp]	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|want-Inf-S noun|play-Acc adp|with pron|it-Prs-Acc-S3 det|any-Def-Ind adj|more-Cmp-S1 noun|mum .	No_Error_Detected
don't want play with it any more &-er &-er +/.	aux|do-Fin-Ind-Pres-S3~part|not verb|want-Fin-Imp-S verb|play-Inf-S adp|with pron|it-Prs-Acc-S3 det|any-Def-Ind adj|more-Cmp-S1 +/.	No_Error_Detected
I just putting it on something .	pron|I-Prs-Nom-S1 adv|just verb|put-Part-Pres-S pron|it-Prs-Acc-S3 adp|on pron|something-Ind-S1 .	No_Error_Detected
<he's going> [/] he's going have a nice ride on something .	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|go-Part-Pres-S verb|have-Inf-S det|a-Ind-Art adj|nice-S1 noun|ride-Acc adp|on pron|something-Ind-S1 .	No_Error_Detected
he's going have nice ride on something +/. [+ srp]	pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|go-Part-Pres-S verb|have-Inf-S adj|nice-S1 noun|ride-Acc adp|on pron|something-Ind-S1 +/.	No_Error_Detected
don't know what &-er do .	aux|do-Fin-Ind-Pres-S1~part|not verb|know-Fin-Imp-S pron|what-Int-S1 aux|do-Fin-Ind-Pres-S3 .	No_Error_Detected
don't know what &-er do . [+ srp]	aux|do-Fin-Ind-Pres-S1~part|not verb|know-Fin-Imp-S pron|what-Int-S1 aux|do-Fin-Ind-Pres-S3 .	No_Error_Detected
where's it ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3 ?	No_Error_Detected
put [//] I'll put this on top my dame [: game] .	pron|I-Prs-Nom-S1~aux|will-Fin-S verb|put-Inf-S pron|this-Dem-S1 adp|on verb|top-Inf-S pron|my-Prs-Gen-S1 noun|game-Acc .	No_Error_Detected
it's my dame [: game] &~uhn isn't it ?	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 noun|game aux|be-Fin-Ind-Pres-S3~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
am [/] am [/] am putting them out .	aux|be-Fin-Ind-Pres-S1 verb|put-Part-Pres-S pron|they-Prs-Acc-P3 adp|out .	No_Error_Detected
yeah (be)cause it's mine .	intj|yeah sconj|because pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-S1 .	No_Error_Detected
you're on two .	pron|you-Prs-Nom-S2~aux|be-Fin-Ind-Pres-S2 adp|on num|two .	No_Error_Detected
it was like that mum .	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr adp|like det|that-Def-Dem-Sing noun|mum .	No_Error_Detected
<it was near(ly)> [/] it was near(ly) +/.	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr adv|nearly +/.	No_Error_Detected
<it was nearly> [/] it was nearly on them mum .	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr adv|nearly adp|on pron|they-Prs-Acc-P3 noun|mum .	No_Error_Detected
<it was like> [//] mum <it was like> [/] it was like that .	noun|mum pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr adp|like pron|that-Dem .	No_Error_Detected
can I ?	aux|can-Fin-S pron|I-Prs-Nom-S1 ?	No_Error_Detected
oh it was +...	intj|oh pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr +...	No_Error_Detected
I'm putting that somewhere else .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|put-Part-Pres-S pron|that-Dem adv|somewhere adv|else .	No_Error_Detected
and that mum that &-er what's that hole for ?	cconj|and det|that-Def-Dem-Sing noun|mum sconj|that pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 det|that-Def-Dem-Sing noun|hole adp|for ?	No_Error_Detected
<if &-er> [/] if someone fall it down <they have> [/] they have go .	sconj|if pron|someone-Ind-S1 verb|fall-Fin-Ind-Pres-S3 pron|it-Prs-Acc-S3 adp|down pron|they-Prs-Nom-P3 aux|have-Fin-Ind-Pres-P3 verb|go-Inf-S .	No_Error_Detected
&~a:h there we are +/.	pron|there-Int-S1 pron|we-Prs-Nom-P1 aux|be-Fin-Ind-Pres-P1 +/.	No_Error_Detected
haha I've just +/.	intj|haha pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 adv|just +/.	No_Error_Detected
that was rubbish one .	pron|that-Dem aux|be-Fin-Ind-Past-S3-irr adj|rubbish-S1 num|one .	No_Error_Detected
it won't fall &~uhn will it if put them on there ?	pron|it-Prs-Nom-S3 aux|will-Fin-S~part|not verb|fall-Inf-S aux|will-Fin-S pron|it-Prs-Acc-S3 sconj|if verb|put-Fin-Imp-S pron|they-Prs-Acc-P3 adp|on adv|there ?	No_Error_Detected
where shall I put it ?	adv|where aux|shall-Fin-S pron|I-Prs-Nom-S1 verb|put-Inf-S pron|it-Prs-Acc-S3 ?	No_Error_Detected
mum I don't xxx that xxx .	noun|mum pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not pron|that-Dem .	No_Error_Detected
where shall I put it ?	adv|where aux|shall-Fin-S pron|I-Prs-Nom-S1 verb|put-Inf-S pron|it-Prs-Acc-S3 ?	No_Error_Detected
no it was that .	intj|no pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr pron|that-Dem .	No_Error_Detected
it was like that &~uhn wasn't it ?	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr sconj|like pron|that-Dem aux|be-Fin-Ind-Past-S3-irr~part|not pron|it-Prs-Nom-S3 ?	No_Error_Detected
two &~a:h (.) not fall yet xxx it .	num|two part|not noun|fall adv|yet pron|it-Prs-Acc-S3 .	No_Error_Detected
now put it on .	adv|now verb|put-Fin-Imp-S pron|it-Prs-Acc-S3 adp|on .	No_Error_Detected
start again mum .	verb|start-Fin-Imp-S adv|again noun|mum-Acc .	No_Error_Detected
I've won .	pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|win-Part-Past-S-irr .	No_Error_Detected
I'm winning .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|win-Part-Pres-S .	No_Error_Detected
there [/] there [/] there a few in there xxx .	pron|there-Dem-S1 det|a-Ind-Art adj|few-S1 adp|in adv|there .	No_Error_Detected
oops I nearly falled down then .	intj|oop pron|I-Prs-Nom-S1 adv|nearly verb|fall-Fin-Ind-Past-S1 adp|down adv|then .	No_Error_Detected
mum don't wanna play this now .	noun|mum aux|do-Fin-Ind-Pres-S3~part|not adv|wanna verb|play-Fin-Imp-S pron|this-Dem-S1 adv|now .	No_Error_Detected
it was it was it was !	pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Past-S3-irr !	No_Error_Detected
am winning &~uhn aren't I ?	aux|be-Fin-Ind-Pres-S1 verb|win-Part-Pres-S aux|be-Fin-Ind-Pres-P3~part|not pron|I-Prs-Nom-S1 ?	No_Error_Detected
that's two that's three that's four that's five !	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 num|two pron|that-Dem~aux|be-Fin-Ind-Pres-S3 num|three pron|that-Dem~aux|be-Fin-Ind-Pres-S3 num|four pron|that-Rel~aux|be-Fin-Ind-Pres-S3 num|five !	No_Error_Detected
no I did .	intj|no pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Past-S1-irr .	No_Error_Detected
right let's play this now .	adv|right verb|let-Fin-Imp-S~pron|we-Prs-Acc-P1 verb|play-Inf-S pron|this-Dem-S1 adv|now .	No_Error_Detected
mum you won that why .	noun|mum pron|you-Prs-Nom-S2 verb|win-Fin-Ind-Past-S2-irr pron|that-Dem adv|why .	No_Error_Detected
<I can do it al(ways)> [//] <I can> [/] I can alway(s) do it .	pron|I-Prs-Nom-S1 aux|can-Fin-S adv|always verb|do-Inf-S pron|it-Prs-Acc-S3 .	No_Error_Detected
last [//] I did it last time when Tate [: Kate] was here .	pron|I-Prs-Nom-S1 verb|do-Fin-Ind-Past-S1-irr pron|it-Prs-Acc-S3 adj|last-S1 noun|time adv|when propn|Kate aux|be-Fin-Ind-Past-S3-irr adv|here .	No_Error_Detected
right let's start (.) let's start .	adv|right verb|let-Fin-Imp-S~pron|we-Prs-Acc-P1 verb|start-Inf-S verb|let-Fin-Imp-S~pron|we-Prs-Acc-P1 verb|start-Inf-S .	No_Error_Detected
that won't go there that .	pron|that-Dem aux|will-Fin-S~part|not verb|go-Inf-S adv|there pron|that-Dem .	No_Error_Detected
that go down there that thing on the top look .	pron|that-Dem verb|go-Fin-Ind-Pres-P3 adp|down adv|there det|that-Def-Dem-Sing noun|thing-Ger adp|on det|the-Def-Art adj|top-S1 noun|look .	No_Error_Detected
mum look that's Bob .	noun|mum verb|look-Fin-Imp-S pron|that-Dem~aux|be-Fin-Ind-Pres-S3 propn|Bob .	No_Error_Detected
Tate [: Kate] bought it me &~uhn didn't she ?	propn|Kate verb|buy-Fin-Ind-Past-S3-irr pron|it-Prs-Acc-S3 pron|I-Prs-Acc-S1 aux|do-Fin-Ind-Past-S3-irr~part|not pron|she-Prs-Nom-S3 ?	No_Error_Detected
Bob pants it's Bob's pants .	propn|Bob noun|pants-Ptan pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 propn|Bob~part|s noun|pants-Ptan .	No_Error_Detected
mummy what's that b(r)own stuff there ?	noun|mummy pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 det|that-Def-Dem-Sing adj|brown-S1 noun|stuff adv|there ?	No_Error_Detected
mummy <where they have> [//] where they go ?	noun|mummy adv|where pron|they-Prs-Nom-P3 verb|go-Fin-Ind-Pres-P3 ?	No_Error_Detected
right need a b(r)ick on top .	adv|right verb|need-Fin-Imp-S det|a-Ind-Art noun|brick-Acc adp|on noun|top .	No_Error_Detected
that's right .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adj|right-S1 .	No_Error_Detected
that might go in there now .	pron|that-Dem aux|might-Fin-S verb|go-Inf-S adp|in adv|there adv|now .	No_Error_Detected
it might but might not .	pron|it-Prs-Nom-S3 aux|might-Fin-S cconj|but aux|might-Fin-S part|not .	No_Error_Detected
that's in now .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 adp|in adv|now .	No_Error_Detected
I'm hot .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adj|hot-S1 .	No_Error_Detected
it will go there look !	pron|it-Prs-Nom-S3 aux|will-Fin-S verb|go-Inf-S adv|there verb|look-Inf-S !	No_Error_Detected
that won't go there .	pron|that-Dem aux|will-Fin-S~part|not verb|go-Inf-S adv|there .	No_Error_Detected
I can do all this myself mum .	pron|I-Prs-Nom-S1 aux|can-Fin-S verb|do-Inf-S det|all-Def-Tot det|this-Def-Dem-Sing pron|myself-Prs-Acc-reflx-S1 noun|mum-Acc .	No_Error_Detected
