Sentence	MOR_Tier
can I want an ice cream please &~a:h ?	aux|can-Fin-S pron|I-Prs-Nom-S1 verb|want-Inf-S det|a-Ind-Art noun|ice noun|cream-Acc intj|please ?
where's the plate ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|plate ?
here are a spoon like that .	adv|here aux|be-Fin-Ind-Pres-P3 det|a-Ind-Art noun|spoon adp|like pron|that-Dem .
the xxx alright Mary here's your b(r)eakfast .	det|the-Def-Art intj|alright propn|Mary adv|here~aux|be-Fin-Ind-Pres-S3 pron|your-Prs-Gen-S2 noun|breakfast .
just a bokkle [: bottle] .	adv|just det|a-Ind-Art noun|bottle .
I've finished !	pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|finish-Part-Past-S !
now <can I> [//] I want a (.) that .	adv|now pron|I-Prs-Nom-S1 verb|want-Fin-Ind-Pres-S1 det|a-Ind-Art pron|that-Dem .
&-er see can find it .	verb|see-Fin-Imp-S aux|can-Fin-S verb|find-Inf-S pron|it-Prs-Acc-S3 .
no (.) no I think it in there .	intj|no intj|no pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|it-Prs-Nom-S3 adp|in adv|there .
no I think it in there .	intj|no pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|it-Prs-Nom-S3 adp|in adv|there .
look that's a helicopter .	verb|look-Fin-Imp-S pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|helicopter .
we've got silly doctor that .	pron|we-Prs-Nom-P1~aux|have-Fin-Ind-Pres-P1 verb|get-Part-Past-S-irr adj|silly-S1 noun|doctor-Acc pron|that-Dem .
here she is .	adv|here pron|she-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 .
is she gone ?	aux|be-Fin-Ind-Pres-S3 pron|she-Prs-Nom-S3 adj|gone-S1 ?
she gone home .	pron|she-Prs-Nom-S3 verb|go-Fin-Ind-Past-S3-irr adv|home .
look look look here she is there .	verb|look-Fin-Imp-S noun|look-Acc verb|look-Fin-Imp-S adv|here pron|she-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 adv|there .
that's a daddy one and that's a mummy one .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|daddy noun|one cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|mummy noun|one .
we can buy that .	pron|we-Prs-Nom-P1 aux|can-Fin-S verb|buy-Inf-S pron|that-Dem .
that I don't like that .	sconj|that pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|like-Inf-S pron|that-Dem .
there's no dad [//] little daddy there .	pron|there-Int-S1~verb|be-Fin-Ind-Pres-S3 det|no-Def-Neg adj|little-S1 noun|daddy adv|there .
no no now the boy's go to school .	intj|no intj|no adv|now det|the-Def-Art noun|boy~part|s verb|go-Fin-S adp|to noun|school .
and they can fall off with Miss Adam .	cconj|and pron|they-Prs-Nom-P3 aux|can-Fin-S verb|fall-Inf-S adp|off adp|with propn|Miss propn|Adam .
here you are boy (.) oops oops !	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 noun|boy noun|oop adv|oops !
boy wants to go home .	noun|boy verb|want-Fin-Ind-Pres-S3 part|to verb|go-Inf-S adv|home .
she can't xxx .	pron|she-Prs-Nom-S3 aux|can-Fin-S~part|not .
she wanna pick him up .	pron|she-Prs-Nom-S3 aux|wanna-Fin-S3 verb|pick-Inf-S pron|he-Prs-Acc-S3 adp|up .
I'm back !	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adv|back !
where want a glass ?	adv|where verb|want-Fin-Ind-Pres-P3 det|a-Ind-Art noun|glass-Acc ?
she gotta drink glass .	pron|she-Prs-Nom-S3 aux|getta-Fin-S verb|drink-Inf-S noun|glass-Acc .
it's a bokkle [: bottle] .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|bottle .
&-er I don't know .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-S .
she can't hold it .	pron|she-Prs-Nom-S3 aux|can-Fin-S~part|not verb|hold-Inf-S pron|it-Prs-Acc-S3 .
<can you put it> [<] on ?	aux|can-Fin-S pron|you-Prs-Nom-S2 verb|put-Inf-S pron|it-Prs-Acc-S3 adp|on ?
she wanna get a drink now .	pron|she-Prs-Nom-S3 aux|wanna-Fin-Ind-S3 verb|get-Inf-S det|a-Ind-Art noun|drink-Acc adv|now .
she gonna go there .	pron|she-Prs-Nom-S3 adv|gonna verb|go-Inf-S adv|there .
&-er that's &-er come off oops oops .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 verb|come-Part-Past-S-irr adp|off noun|oop-Acc adv|oops .
can I want a juice ?	aux|can-Fin-S pron|I-Prs-Nom-S1 verb|want-Inf-S det|a-Ind-Art noun|juice-Acc ?
can I want a juice ?	aux|can-Fin-S pron|I-Prs-Nom-S1 verb|want-Inf-S det|a-Ind-Art noun|juice-Acc ?
look look it's &~aw +/.	verb|look-Fin-Imp-S verb|look-Inf-S pron|it-Prs-Acc-S3~aux|be-Fin-Ind-Pres-S3 +/.
I got want some lemonade in it .	pron|I-Prs-Nom-S1 aux|get-Fin-Ind-Past-S1-irr verb|want-Inf-S det|some-Def-Ind noun|lemonade-Acc adp|in pron|it-Prs-Acc-S3 .
can I put on it on for her ?	aux|can-Fin-S pron|I-Prs-Nom-S1 verb|put-Inf-S adp|on pron|it-Prs-Acc-S3 adp|on adp|for pron|her-Prs-Acc-S3 ?
xxx up there when he stay there .	adv|up adv|there adv|when pron|he-Prs-Nom-S3 verb|stay-Fin-Ind-Pres-S3 adv|there .
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
here's lemonade .	adv|here~aux|be-Fin-Ind-Pres-S3 noun|lemonade .
it's time for school !	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time adp|for noun|school !
where's my drink ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 noun|drink ?
I don't know .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-S .
(be)cause he's really naughty .	sconj|because pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adv|really adj|naughty-S1 .
she's a naughty girl .	pron|she-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art adj|naughty-S1 noun|girl .
it's my drink for school .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 noun|drink adp|for noun|school .
where's the plaster ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|plaster ?
it's in the bin !	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adp|in det|the-Def-Art noun|bin !
I wanna call my xxx .	pron|I-Prs-Nom-S1 aux|wanna-Fin-S verb|call-Fin-Ind-Pres-S1 pron|my-Prs-Gen-S1 .
it's in there (.) the plaster !	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adp|in adv|there det|the-Def-Art noun|plaster !
oh I'm back now !	intj|oh pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adv|back adv|now !
where's the chocolate button are they in there ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|chocolate noun|button aux|be-Fin-Ind-Pres-P3 pron|they-Prs-Nom-P3 adp|in adv|there ?
that's a plaster .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|plaster .
that's go on a plaster .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 verb|go-Inf-S adp|on det|a-Ind-Art noun|plaster .
&~aw (.) that's not .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 part|not .
me hand is hurting .	pron|I-Prs-Acc-S1 noun|hand aux|be-Fin-Ind-Pres-S3 verb|hurt-Part-Pres-S .
xxx it [//] it's better now .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|good-Cmp-S1 adv|now .
she gonna xxx that now !	pron|she-Prs-Nom-S3 adv|gonna pron|that-Dem adv|now !
it's better now .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|good-Cmp-S1 adv|now .
you come &-er back now .	pron|you-Prs-Nom-S2 verb|come-Fin-Ind-Pres-S2 adv|back adv|now .
it's morning time .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|time .
no no it's time to go to school .	intj|no intj|no pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time part|to verb|go-Inf-S adp|to noun|school .
she been to cafe then .	pron|she-Prs-Nom-S3 aux|be-Part-Past-S-irr adp|to noun|cafe adv|then .
Tom is crying .	propn|Tom aux|be-Fin-Ind-Pres-S3 verb|cry-Part-Pres-S .
I'm the boy I'm too small .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 det|the-Def-Art noun|boy pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 adv|too adj|small-S1 .
this is chocol(ate) .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 noun|chocolate .
I've finished .	pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|finish-Part-Past-S .
there you are give it to xxx and put it in the bin .	pron|there-Int-S1 pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 verb|give-Inf-S pron|it-Prs-Acc-S3 adp|to cconj|and verb|put-Inf-S pron|it-Prs-Acc-S3 adp|in det|the-Def-Art noun|bin .
no I'm gonna clean up now .	intj|no pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 part|go verb|clean-Inf-S adp|up adv|now .
I'm finished now .	pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|finish-Part-Past-S adv|now .
may we go to bed now ?	aux|may-Fin-S pron|we-Prs-Nom-P1 verb|go-Inf-S adp|to noun|bed adv|now ?
it's b(r)eakfast time for school (.) that's a school one .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|breakfast noun|time adp|for noun|school pron|that-Rel~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|school noun|one .
that's a school .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|school .
know it's school time tomorrow .	verb|know-Fin-Ind-Pres-S pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|school noun|time noun|tomorrow .
it's xxx it's time to xxx let's go in the xxx .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time part|to verb|let-Inf-S~pron|we-Prs-Acc-P1 verb|go-Inf-S adp|in det|the-Def-Art .
it's &-er &-er school time .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|school noun|time .
bye mum see you later .	intj|bye noun|mum verb|see-Fin-Imp-S pron|you-Prs-Acc-S2 adv|late .
she wanna have a b(r)eakfast at school .	pron|she-Prs-Nom-S3 aux|wanna-Fin-Ind-Pres-S3 verb|have-Inf-S det|a-Ind-Art noun|breakfast-Acc adp|at noun|school .
(be)cause they're no girl and boys .	sconj|because pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 det|no-Def-Neg noun|girl cconj|and noun|boy-Plur .
here you are boy will you have your b(r)eakfast please ?	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 noun|boy aux|will-Fin-S pron|you-Prs-Nom-S2 verb|have-Inf-S pron|your-Prs-Gen-S2 noun|breakfast-Acc intj|please ?
do you wanna have an ice cream with you b(r)eakfast ?	aux|do-Fin-Ind-Pres-S2 pron|you-Prs-Nom-S2 part|wana verb|have-Inf-S det|a-Ind-Art noun|ice noun|cream-Acc adp|with pron|you-Prs-Gen-S2 noun|breakfast ?
she wanna hold this one .	pron|she-Prs-Nom-S3 aux|wanna-Fin-Ind-S3 verb|hold-Inf-S det|this-Def-Dem-Sing noun|one-Acc .
put her back (.) I can't do it .	verb|put-Fin-Imp-S pron|her-Prs-Acc-S3 adp|back pron|I-Prs-Nom-S1 aux|can-Fin-S~part|not verb|do-Inf-S pron|it-Prs-Acc-S3 .
&~a:h &~a:h &~a:h here you are boy !	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 noun|boy !
she go I'm going to watch some with xxx .	pron|she-Prs-Nom-S3 verb|go-Fin-Ind-Pres-S3 pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|go-Part-Pres-S part|to verb|watch-Inf-S det|some-Def-Ind adp|with .
you [//] can I go to school now I put the book I gotta read the book outside .	aux|can-Fin-S pron|I-Prs-Nom-S1 verb|go-Inf-S adp|to noun|school adv|now pron|I-Prs-Nom-S1 verb|put-Fin-Ind-Past-S1-irr det|the-Def-Art noun|book-Acc pron|I-Prs-Nom-S1 aux|getta-Fin-S verb|read-Inf-S det|the-Def-Art noun|book-Acc adv|outside .
I going outside .	pron|I-Prs-Nom-S1 verb|go-Part-Pres-S adv|outside .
that's the teacher .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|the-Def-Art noun|teacher .
(be)cause I've fallen off the mud .	sconj|because pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|fall-Part-Past-S-irr adp|off det|the-Def-Art noun|mud .
here you are .	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 .
here you go .	adv|here pron|you-Prs-Nom-S2 verb|go-Fin-Ind-Pres-S2 .
that Jack Morgan over there .	sconj|that propn|Jack propn|Morgan adp|over adv|there .
I think that's xxx .	pron|I-Prs-Nom-S1 verb|think-Fin-Ind-Pres-S1 pron|that-Dem~aux|be-Fin-Ind-Pres-S3 .
a lot feel better now I am .	det|a-Ind-Art noun|lot verb|feel-Fin-S adj|good-Cmp-S1 adv|now pron|I-Prs-Nom-S1 aux|be-Fin-Ind-Pres-S1 .
she can't xxx tea she wanna go to bed .	pron|she-Prs-Nom-S3 aux|can-Fin-S~part|not verb|tea-Inf-S pron|she-Prs-Nom-S3 aux|wanna-Fin-Ind-S3 verb|go-Inf-S adp|to noun|bed .
can I go home now with my mum ?	aux|can-Fin-S pron|I-Prs-Nom-S1 verb|go-Inf-S adv|home adv|now adp|with pron|my-Prs-Gen-S1 noun|mum ?
where's my mummy ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 noun|mummy ?
where's my mummy ?	adv|where~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 noun|mummy ?
that's my mother .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 pron|my-Prs-Gen-S1 noun|mother .
here you are .	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 .
is &-er ready yummy yummy yum .	aux|be-Fin-Ind-Pres-S3 adj|ready-S1 adj|yummy-S1 adj|yummy-S1 noun|yum .
I've finish(ed) I want some chocolate .	pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|finish-Part-Past-S pron|I-Prs-Nom-S1 verb|want-Fin-Ind-Pres-S1 det|some-Def-Ind noun|chocolate-Acc .
here you are .	adv|here pron|you-Prs-Nom-S2 aux|be-Fin-Ind-Pres-S2 .
why you being naughty ?	adv|why pron|you-Prs-Nom-S2 aux|be-Part-Pres-S adj|naughty-S1 ?
he just xxx .	pron|he-Prs-Nom-S3 adv|just .
that's a drink .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|drink .
wanna keep in there can I put it the bin ?	intj|wanna verb|keep-Fin-Imp-S adp|in adv|there aux|can-Fin-S pron|I-Prs-Nom-S1 verb|put-Inf-S pron|it-Prs-Acc-S3 det|the-Def-Art noun|bin-Acc ?
it's time to tidy up time .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time part|to verb|tidy-Inf-S adp|up noun|time-Acc .
I've finished .	pron|I-Prs-Nom-S1~aux|have-Fin-Ind-Pres-S1 verb|finish-Part-Past-S .
this is a xxx .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art .
I don't want a bottle .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|want-Inf-S det|a-Ind-Art noun|bottle-Acc .
I want a boy first .	pron|I-Prs-Nom-S1 verb|want-Fin-Ind-Pres-S1 det|a-Ind-Art noun|boy-Acc adv|first .
here we are .	adv|here pron|we-Prs-Nom-P1 aux|be-Fin-Ind-Pres-P1 .
and she can find the boy .	cconj|and pron|she-Prs-Nom-S3 aux|can-Fin-S verb|find-Inf-S det|the-Def-Art noun|boy-Acc .
shall we see the girl ?	aux|shall-Fin-S pron|we-Prs-Nom-P1 verb|see-Inf-S det|the-Def-Art noun|girl-Acc ?
&~a:h and they maybe get xxx .	cconj|and pron|they-Prs-Nom-P3 adv|maybe verb|get-Fin-Ind-Pres-P3 .
where's a hamster ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|hamster ?
she wanna be &-um play with them .	pron|she-Prs-Nom-S3 aux|wanna-Fin-S aux|be-Inf-S verb|play-Inf-S adp|with pron|they-Prs-Acc-P3 .
she wanna be play with them .	pron|she-Prs-Nom-S3 aux|wanna-Fin-S aux|be-Inf-S verb|play-Inf-S adp|with pron|they-Prs-Acc-P3 .
it's a hamster ?	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|hamster ?
alright mum (.) that's a mummy .	adj|alright-S1 noun|mum pron|that-Rel~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|mummy .
that's a house .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|house .
that [//] that's a boy .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|boy .
there's a mummy one and that's a daddy one .	pron|there-Int-S1~verb|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|mummy noun|one cconj|and pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|daddy noun|one .
yeah they're coming to house that's a baby one .	intj|yeah pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 verb|come-Part-Pres-S adp|to noun|house pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|baby noun|one .
it's time for school !	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time adp|for noun|school !
that [/] that [//] that's a boy when he's bigger .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|boy adv|when pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|big-Cmp-S1 .
it's morning time !	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|time !
but it's morning time !	cconj|but pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|time !
it bed time now !	pron|it-Prs-Nom-S3 noun|bed noun|time adv|now !
it's morning time ?	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|time ?
it's morning time ?	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|time ?
they're all in the bath .	pron|they-Prs-Nom-P3~aux|be-Fin-Ind-Pres-P3 adv|all adp|in det|the-Def-Art noun|bath .
I wanna xxx .	pron|I-Prs-Nom-S1 aux|wanna-Fin-Ind-S .
I wanna go to school !	pron|I-Prs-Nom-S1 aux|wanna-Fin-S verb|go-Inf-S adp|to noun|school !
I wanna go to school it's morning time !	pron|I-Prs-Nom-S1 aux|wanna-Fin-S verb|go-Fin-S adp|to noun|school pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger noun|time !
and it's time for bed .	cconj|and pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time adp|for noun|bed .
and it's time .	cconj|and pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|time .
have you got another book ?	aux|have-Fin-Ind-Pres-S2 pron|you-Prs-Nom-S2 verb|get-Part-Past-S-irr det|another-Def-Ind noun|book-Acc ?
what's that ?	pron|what-Int-S1~aux|be-Fin-Ind-Pres-S3 pron|that-Dem ?
where's another book ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|another-Def-Ind noun|book ?
Lion King when the king is xxx when the king xxx .	propn|Lion propn|King adv|when det|the-Def-Art noun|king-Ger aux|be-Fin-Ind-Pres-S3 adv|when det|the-Def-Art noun|king-Ger .
that's Kiara .	pron|that-Dem~aux|be-Fin-Ind-Pres-S3 propn|Kiara .
and he's called Kiara .	cconj|and pron|he-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|call-Part-Past-S propn|Kiara .
and it's bigger .	cconj|and pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 adj|big-Cmp-S1 .
man is going in &-er +...	noun|man aux|be-Fin-Ind-Pres-S3 verb|go-Part-Pres-S adv|in +...
I don't know .	pron|I-Prs-Nom-S1 aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-S .
yeah I can see you tummy .	intj|yeah pron|I-Prs-Nom-S1 aux|can-Fin-S verb|see-Inf-S pron|you-Prs-Gen-S2 noun|tummy-Acc .
it's hiding ?	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|hide-Part-Pres-S ?
I wanna play my house .	pron|I-Prs-Nom-S1 aux|wanna-Fin-Ind-Pres-S1 verb|play-Inf-S pron|my-Prs-Gen-S1 noun|house-Acc .
what it is ?	pron|what-Int-S1 pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 ?
what it is ? [+ srp]	pron|what-Int-S1 pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 ?
where's a paper ?	adv|where~aux|be-Fin-Ind-Pres-S3 det|a-Ind-Art noun|paper ?
don't know where this go .	aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-Imp-S adv|where det|this-Def-Dem-Sing noun|go-Acc .
don't know where this go .	aux|do-Fin-Ind-Pres-S1~part|not verb|know-Inf-Imp-S adv|where det|this-Def-Dem-Sing noun|go-Acc .
that is not there .	pron|that-Dem aux|be-Fin-Ind-Pres-S3 part|not adv|there .
what is this ?	pron|what-Int-S1 aux|be-Fin-Ind-Pres-S3 pron|this-Dem-S1 ?
mixing it up now .	verb|mix-Part-Pres-S pron|it-Prs-Acc-S3 adp|up adv|now .
go over here near [/] near the truck .	verb|go-Fin-Imp-S adp|over adv|here adp|near det|the-Def-Art noun|truck .
what are you doing ?	pron|what-Int-S1 aux|be-Fin-Ind-Pres-S2 pron|you-Prs-Nom-S2 verb|do-Part-Pres-S ?
a garden could be here .	det|a-Ind-Art noun|garden aux|could-Fin-S aux|be-Inf-S adv|here .
yeah gonna be a big garden .	intj|yeah part|go aux|be-Inf-S det|a-Ind-Art adj|big-S1 noun|garden .
them can't go past this line (be)cause it all +//.	pron|they-Prs-Acc-P3 aux|can-Fin-S~part|not verb|go-Inf-S adp|past det|this-Def-Dem-Sing noun|line sconj|because pron|it-Prs-Nom-S3 det|all-Def-Tot +//.
them go past here need put some water there .	pron|they-Prs-Acc-P3 verb|go-Fin-Ind-Pres-S3 adp|past adv|here verb|need-Fin-Ind-Pres-P3 verb|put-Inf-S det|some-Def-Ind noun|water-Acc adv|there .
just mixing it up .	adv|just verb|mix-Part-Pres-S pron|it-Prs-Acc-S3 adp|up .
where put cement now ?	adv|where verb|put-Part-Past-S-irr noun|cement-Acc adv|now ?
mixing some (.) just got loads now .	verb|mix-Part-Pres-S det|some-Def-Ind adv|just verb|get-Fin-Ind-Past-S3-irr noun|load-Plur-Acc adv|now .
&-um nearly night time .	adv|nearly noun|night noun|time .
I just can +//.	pron|I-Prs-Nom-S1 adv|just aux|can-Fin-S +//.
think just can do one more house .	verb|think-Fin-Imp-S adv|just aux|can-Fin-S verb|do-Inf-S num|one adj|more-Cmp-S1 noun|house-Acc .
I just finish (to)morrow .	pron|I-Prs-Nom-S1 adv|just verb|finish-Fin-Ind-Pres-S1 noun|tomorrow .
this one is bit bigger .	det|this-Def-Dem-Sing noun|one aux|be-Fin-Ind-Pres-S3 noun|bit adj|big-Cmp-S1 .
is this big ?	aux|be-Fin-Ind-Pres-S3 pron|this-Dem-S1 adj|big-S1 ?
can get loads .	aux|can-Fin-S verb|get-Inf-S noun|load-Plur-Acc .
I do a hother [: other] house just need do two more houses .	pron|I-Prs-Nom-S1 verb|do-Fin-Ind-Pres-S1 det|a-Ind-Art adj|other-S1 noun|house-Acc adv|just verb|need-Inf-S verb|do-Inf-S num|two adj|more-Cmp-S1 noun|house-Plur-Acc .
can't [/] can't do any more it is night time (.) night time now .	aux|can-Fin-S~part|not verb|do-Inf-Imp-S det|any-Def-Ind adj|more-Cmp-S1 pron|it-Prs-Nom-S3 aux|be-Fin-Ind-Pres-S3 noun|night noun|time noun|night noun|time adv|now .
just mixing more (to)morrow .	adv|just verb|mix-Part-Pres-S adj|more-Cmp-S1 noun|tomorrow .
it's morning .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|morning-Ger .
oh xxx didn't go past it (.) water .	intj|oh aux|do-Fin-Ind-Past-S3-irr~part|not verb|go-Fin-Imp-S adp|past pron|it-Prs-Acc-S3 noun|water .
just ready xxx two [/] two more houses .	adv|just adj|ready-S1 num|two adj|more-Cmp-S1 noun|house-Plur-Acc .
me do proper blick [: brick] there .	pron|I-Prs-Acc-S1 verb|do-Fin-Ind-Pres-S1 adj|proper-S1 noun|brick-Acc adv|there .
this is quite big .	pron|this-Dem-S1 aux|be-Fin-Ind-Pres-S3 adv|quite adj|big-S1 .
just need do one more house .	adv|just verb|need-Fin-Imp-S verb|do-Inf-S num|one adj|more-Cmp-S1 noun|house-Acc .
no go [/] go do the carpets first .	intj|no verb|go-Fin-Imp-S verb|do-Fin-Imp-S det|the-Def-Art noun|carpet-Plur-Acc adv|first .
I just do one more house .	pron|I-Prs-Nom-S1 adv|just verb|do-Fin-Ind-Pres-S1 num|one adj|more-Cmp-S1 noun|house-Acc .
it's night time again .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 noun|night noun|time adv|again .
just need do the carpets (to)morrow .	adv|just verb|need-Fin-Imp-S verb|do-Inf-S det|the-Def-Art noun|carpet-Plur-Acc noun|tomorrow .
yeah I'm mixing some more (.) mixing some more I am .	intj|yeah pron|I-Prs-Nom-S1~aux|be-Fin-Ind-Pres-S1 verb|mix-Part-Pres-S det|some-Def-Ind adj|more-Cmp-S1 verb|mix-Ger-S det|some-Def-Ind adj|more-Cmp-S1 pron|I-Prs-Nom-S1 aux|be-Fin-Ind-Pres-S1 .
it's trapped .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|trap-Part-Past-S .
it's trapped .	pron|it-Prs-Nom-S3~aux|be-Fin-Ind-Pres-S3 verb|trap-Part-Past-S .
I doing the carpets now .	pron|I-Prs-Nom-S1 verb|do-Part-Pres-S det|the-Def-Art noun|carpet-Plur-Acc adv|now .
